Apr. 4, 2014   21:12:46
Multi-Potential Steps
File: z:\research\electrochemistry\04-04-2014\01mp\01mp 0.9v 3s -0.4v 2s, auqcm in 4.5g kno3.txt
Data Source:  Experiment
Instrument Model:  CHI760D
Header: 
Note: 

E1 (V) = 0.9
T1 (s) = 3
E2 (V) = -0.4
T2 (s) = 2
Cycle = 999
Sample Interval (s) = 0.5
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-5
Comp R (ohm) = 22.0

Time/sec, Current/A, Charge/C
1.329e+3, 9.298e-5, -3.331e-3
1.329e+3, 2.031e-5, -3.321e-3
1.330e+3, 1.466e-5, -3.313e-3
1.330e+3, 1.235e-5, -3.307e-3
1.331e+3, -1.001e-4, -3.357e-3
1.331e+3, -3.177e-5, -3.373e-3
1.332e+3, -1.970e-5, -3.383e-3
1.332e+3, -1.424e-5, -3.390e-3
1.333e+3, -1.099e-5, -3.396e-3
1.333e+3, -8.822e-6, -3.400e-3
1.334e+3, 9.310e-5, -3.353e-3
1.334e+3, 2.032e-5, -3.343e-3
1.335e+3, 1.466e-5, -3.336e-3
1.335e+3, 1.235e-5, -3.330e-3
1.336e+3, -1.001e-4, -3.380e-3
1.336e+3, -3.182e-5, -3.396e-3
1.337e+3, -1.971e-5, -3.406e-3
1.337e+3, -1.425e-5, -3.413e-3
1.338e+3, -1.099e-5, -3.418e-3
1.338e+3, -8.823e-6, -3.423e-3
1.339e+3, 9.321e-5, -3.376e-3
1.339e+3, 2.034e-5, -3.366e-3
1.340e+3, 1.467e-5, -3.358e-3
1.340e+3, 1.236e-5, -3.352e-3
1.341e+3, -1.001e-4, -3.402e-3
1.341e+3, -3.186e-5, -3.418e-3
1.342e+3, -1.974e-5, -3.428e-3
1.342e+3, -1.426e-5, -3.435e-3
1.343e+3, -1.100e-5, -3.441e-3
1.343e+3, -8.824e-6, -3.445e-3
1.344e+3, 9.331e-5, -3.399e-3
1.344e+3, 2.035e-5, -3.388e-3
1.345e+3, 1.467e-5, -3.381e-3
1.345e+3, 1.236e-5, -3.375e-3
1.346e+3, -1.001e-4, -3.425e-3
1.346e+3, -3.190e-5, -3.441e-3
1.347e+3, -1.976e-5, -3.451e-3
1.347e+3, -1.427e-5, -3.458e-3
1.348e+3, -1.100e-5, -3.463e-3
1.348e+3, -8.822e-6, -3.468e-3
1.349e+3, 9.342e-5, -3.421e-3
1.349e+3, 2.037e-5, -3.411e-3
1.350e+3, 1.468e-5, -3.404e-3
1.350e+3, 1.237e-5, -3.397e-3
1.351e+3, -1.001e-4, -3.447e-3
1.351e+3, -3.193e-5, -3.463e-3
1.352e+3, -1.977e-5, -3.473e-3
1.352e+3, -1.428e-5, -3.480e-3
1.353e+3, -1.101e-5, -3.486e-3
1.353e+3, -8.825e-6, -3.490e-3
1.354e+3, 9.352e-5, -3.444e-3
1.354e+3, 2.038e-5, -3.433e-3
1.355e+3, 1.469e-5, -3.426e-3
1.355e+3, 1.237e-5, -3.420e-3
1.356e+3, -1.001e-4, -3.470e-3
1.356e+3, -3.198e-5, -3.486e-3
1.357e+3, -1.979e-5, -3.496e-3
1.357e+3, -1.429e-5, -3.503e-3
1.358e+3, -1.101e-5, -3.509e-3
1.358e+3, -8.828e-6, -3.513e-3
1.359e+3, 9.363e-5, -3.466e-3
1.359e+3, 2.040e-5, -3.456e-3
1.360e+3, 1.469e-5, -3.449e-3
1.360e+3, 1.238e-5, -3.442e-3
1.361e+3, -1.001e-4, -3.492e-3
1.361e+3, -3.202e-5, -3.508e-3
1.362e+3, -1.982e-5, -3.518e-3
1.362e+3, -1.430e-5, -3.526e-3
1.363e+3, -1.101e-5, -3.531e-3
1.363e+3, -8.826e-6, -3.535e-3
1.364e+3, 9.373e-5, -3.489e-3
1.364e+3, 2.042e-5, -3.478e-3
1.365e+3, 1.471e-5, -3.471e-3
1.365e+3, 1.238e-5, -3.465e-3
1.366e+3, -1.001e-4, -3.515e-3
1.366e+3, -3.206e-5, -3.531e-3
1.367e+3, -1.984e-5, -3.541e-3
1.367e+3, -1.431e-5, -3.548e-3
1.368e+3, -1.102e-5, -3.553e-3
1.368e+3, -8.825e-6, -3.558e-3
1.369e+3, 9.383e-5, -3.511e-3
1.369e+3, 2.043e-5, -3.501e-3
1.370e+3, 1.471e-5, -3.493e-3
1.370e+3, 1.239e-5, -3.487e-3
1.371e+3, -1.001e-4, -3.537e-3
1.371e+3, -3.210e-5, -3.553e-3
1.372e+3, -1.985e-5, -3.563e-3
1.372e+3, -1.432e-5, -3.570e-3
1.373e+3, -1.102e-5, -3.576e-3
1.373e+3, -8.829e-6, -3.580e-3
1.374e+3, 9.394e-5, -3.533e-3
1.374e+3, 2.045e-5, -3.523e-3
1.375e+3, 1.472e-5, -3.516e-3
1.375e+3, 1.240e-5, -3.510e-3
1.376e+3, -1.001e-4, -3.560e-3
1.376e+3, -3.214e-5, -3.576e-3
1.377e+3, -1.987e-5, -3.586e-3
1.377e+3, -1.433e-5, -3.593e-3
1.378e+3, -1.102e-5, -3.598e-3
1.378e+3, -8.830e-6, -3.603e-3
1.379e+3, 9.404e-5, -3.556e-3
1.379e+3, 2.046e-5, -3.546e-3
1.380e+3, 1.473e-5, -3.538e-3
1.380e+3, 1.240e-5, -3.532e-3
1.381e+3, -1.001e-4, -3.582e-3
1.381e+3, -3.218e-5, -3.598e-3
1.382e+3, -1.990e-5, -3.608e-3
1.382e+3, -1.434e-5, -3.615e-3
1.383e+3, -1.103e-5, -3.621e-3
1.383e+3, -8.828e-6, -3.625e-3
1.384e+3, 9.412e-5, -3.578e-3
1.384e+3, 2.048e-5, -3.568e-3
1.385e+3, 1.473e-5, -3.561e-3
1.385e+3, 1.240e-5, -3.554e-3
1.386e+3, -1.001e-4, -3.604e-3
1.386e+3, -3.222e-5, -3.620e-3
1.387e+3, -1.991e-5, -3.630e-3
1.387e+3, -1.435e-5, -3.638e-3
1.388e+3, -1.103e-5, -3.643e-3
1.388e+3, -8.828e-6, -3.648e-3
1.389e+3, 9.422e-5, -3.600e-3
1.389e+3, 2.050e-5, -3.590e-3
1.390e+3, 1.474e-5, -3.583e-3
1.390e+3, 1.241e-5, -3.577e-3
1.391e+3, -1.001e-4, -3.627e-3
1.391e+3, -3.225e-5, -3.643e-3
1.392e+3, -1.993e-5, -3.653e-3
1.392e+3, -1.436e-5, -3.660e-3
1.393e+3, -1.104e-5, -3.665e-3
1.393e+3, -8.830e-6, -3.670e-3
1.394e+3, 9.432e-5, -3.623e-3
1.394e+3, 2.051e-5, -3.612e-3
1.395e+3, 1.475e-5, -3.605e-3
1.395e+3, 1.242e-5, -3.599e-3
1.396e+3, -1.001e-4, -3.649e-3
1.396e+3, -3.230e-5, -3.665e-3
1.397e+3, -1.995e-5, -3.675e-3
1.397e+3, -1.436e-5, -3.682e-3
1.398e+3, -1.104e-5, -3.688e-3
1.398e+3, -8.834e-6, -3.692e-3
1.399e+3, 9.443e-5, -3.645e-3
1.399e+3, 2.053e-5, -3.635e-3
1.400e+3, 1.476e-5, -3.627e-3
1.400e+3, 1.242e-5, -3.621e-3
1.401e+3, -1.001e-4, -3.671e-3
1.401e+3, -3.234e-5, -3.687e-3
1.402e+3, -1.997e-5, -3.697e-3
1.402e+3, -1.437e-5, -3.705e-3
1.403e+3, -1.104e-5, -3.710e-3
1.403e+3, -8.834e-6, -3.714e-3
1.404e+3, 9.452e-5, -3.667e-3
1.404e+3, 2.054e-5, -3.657e-3
1.405e+3, 1.476e-5, -3.650e-3
1.405e+3, 1.243e-5, -3.643e-3
1.406e+3, -1.001e-4, -3.693e-3
1.406e+3, -3.238e-5, -3.710e-3
1.407e+3, -1.999e-5, -3.720e-3
1.407e+3, -1.438e-5, -3.727e-3
1.408e+3, -1.104e-5, -3.732e-3
1.408e+3, -8.833e-6, -3.737e-3
1.409e+3, 9.462e-5, -3.689e-3
1.409e+3, 2.056e-5, -3.679e-3
1.410e+3, 1.477e-5, -3.672e-3
1.410e+3, 1.243e-5, -3.666e-3
1.411e+3, -1.001e-4, -3.716e-3
1.411e+3, -3.242e-5, -3.732e-3
1.412e+3, -2.001e-5, -3.742e-3
1.412e+3, -1.439e-5, -3.749e-3
1.413e+3, -1.105e-5, -3.755e-3
1.413e+3, -8.831e-6, -3.759e-3
1.414e+3, 9.470e-5, -3.712e-3
1.414e+3, 2.058e-5, -3.701e-3
1.415e+3, 1.478e-5, -3.694e-3
1.415e+3, 1.244e-5, -3.688e-3
1.416e+3, -1.001e-4, -3.738e-3
1.416e+3, -3.245e-5, -3.754e-3
1.417e+3, -2.002e-5, -3.764e-3
1.417e+3, -1.440e-5, -3.771e-3
1.418e+3, -1.105e-5, -3.777e-3
1.418e+3, -8.830e-6, -3.781e-3
1.419e+3, 9.480e-5, -3.734e-3
1.419e+3, 2.059e-5, -3.723e-3
1.420e+3, 1.479e-5, -3.716e-3
1.420e+3, 1.245e-5, -3.710e-3
1.421e+3, -1.001e-4, -3.760e-3
1.421e+3, -3.249e-5, -3.776e-3
1.422e+3, -2.004e-5, -3.786e-3
1.422e+3, -1.441e-5, -3.793e-3
1.423e+3, -1.106e-5, -3.799e-3
1.423e+3, -8.832e-6, -3.803e-3
1.424e+3, 9.489e-5, -3.756e-3
1.424e+3, 2.061e-5, -3.746e-3
1.425e+3, 1.480e-5, -3.738e-3
1.425e+3, 1.245e-5, -3.732e-3
1.426e+3, -1.001e-4, -3.782e-3
1.426e+3, -3.253e-5, -3.798e-3
1.427e+3, -2.005e-5, -3.808e-3
1.427e+3, -1.442e-5, -3.816e-3
1.428e+3, -1.106e-5, -3.821e-3
1.428e+3, -8.836e-6, -3.825e-3
1.429e+3, 9.498e-5, -3.778e-3
1.429e+3, 2.062e-5, -3.768e-3
1.430e+3, 1.481e-5, -3.760e-3
1.430e+3, 1.246e-5, -3.754e-3
1.431e+3, -1.001e-4, -3.804e-3
1.431e+3, -3.257e-5, -3.820e-3
1.432e+3, -2.007e-5, -3.830e-3
1.432e+3, -1.442e-5, -3.838e-3
1.433e+3, -1.106e-5, -3.843e-3
1.433e+3, -8.835e-6, -3.848e-3
1.434e+3, 9.507e-5, -3.800e-3
1.434e+3, 2.064e-5, -3.790e-3
1.435e+3, 1.482e-5, -3.782e-3
1.435e+3, 1.246e-5, -3.776e-3
1.436e+3, -1.001e-4, -3.826e-3
1.436e+3, -3.261e-5, -3.842e-3
1.437e+3, -2.010e-5, -3.853e-3
1.437e+3, -1.444e-5, -3.860e-3
1.438e+3, -1.106e-5, -3.865e-3
1.438e+3, -8.833e-6, -3.870e-3
1.439e+3, 9.515e-5, -3.822e-3
1.439e+3, 2.066e-5, -3.812e-3
1.440e+3, 1.483e-5, -3.804e-3
1.440e+3, 1.247e-5, -3.798e-3
1.441e+3, -1.001e-4, -3.848e-3
1.441e+3, -3.264e-5, -3.865e-3
1.442e+3, -2.011e-5, -3.875e-3
1.442e+3, -1.445e-5, -3.882e-3
1.443e+3, -1.107e-5, -3.887e-3
1.443e+3, -8.832e-6, -3.892e-3
1.444e+3, 9.523e-5, -3.844e-3
1.444e+3, 2.068e-5, -3.834e-3
1.445e+3, 1.484e-5, -3.826e-3
1.445e+3, 1.248e-5, -3.820e-3
1.446e+3, -1.001e-4, -3.870e-3
1.446e+3, -3.268e-5, -3.887e-3
1.447e+3, -2.012e-5, -3.897e-3
1.447e+3, -1.445e-5, -3.904e-3
1.448e+3, -1.107e-5, -3.909e-3
1.448e+3, -8.836e-6, -3.914e-3
1.449e+3, 9.533e-5, -3.866e-3
1.449e+3, 2.069e-5, -3.856e-3
1.450e+3, 1.484e-5, -3.848e-3
1.450e+3, 1.249e-5, -3.842e-3
1.451e+3, -1.001e-4, -3.892e-3
1.451e+3, -3.272e-5, -3.909e-3
1.452e+3, -2.014e-5, -3.919e-3
1.452e+3, -1.446e-5, -3.926e-3
1.453e+3, -1.108e-5, -3.931e-3
1.453e+3, -8.835e-6, -3.936e-3
1.454e+3, 9.542e-5, -3.888e-3
1.454e+3, 2.071e-5, -3.878e-3
1.455e+3, 1.485e-5, -3.870e-3
1.455e+3, 1.249e-5, -3.864e-3
1.456e+3, -1.001e-4, -3.914e-3
1.456e+3, -3.276e-5, -3.931e-3
1.457e+3, -2.016e-5, -3.941e-3
1.457e+3, -1.446e-5, -3.948e-3
1.458e+3, -1.108e-5, -3.953e-3
1.458e+3, -8.837e-6, -3.958e-3
1.459e+3, 9.549e-5, -3.910e-3
1.459e+3, 2.073e-5, -3.900e-3
1.460e+3, 1.486e-5, -3.892e-3
1.460e+3, 1.250e-5, -3.886e-3
1.461e+3, -1.001e-4, -3.936e-3
1.461e+3, -3.280e-5, -3.952e-3
1.462e+3, -2.018e-5, -3.963e-3
1.462e+3, -1.447e-5, -3.970e-3
1.463e+3, -1.108e-5, -3.975e-3
1.463e+3, -8.836e-6, -3.980e-3
1.464e+3, 9.557e-5, -3.932e-3
1.464e+3, 2.075e-5, -3.922e-3
1.465e+3, 1.487e-5, -3.914e-3
1.465e+3, 1.251e-5, -3.908e-3
1.466e+3, -1.001e-4, -3.958e-3
1.466e+3, -3.283e-5, -3.974e-3
1.467e+3, -2.020e-5, -3.985e-3
1.467e+3, -1.449e-5, -3.992e-3
1.468e+3, -1.108e-5, -3.997e-3
1.468e+3, -8.832e-6, -4.002e-3
1.469e+3, 9.564e-5, -3.954e-3
1.469e+3, 2.077e-5, -3.944e-3
1.470e+3, 1.488e-5, -3.936e-3
1.470e+3, 1.251e-5, -3.930e-3
1.471e+3, -1.001e-4, -3.980e-3
1.471e+3, -3.286e-5, -3.996e-3
1.472e+3, -2.022e-5, -4.006e-3
1.472e+3, -1.449e-5, -4.014e-3
1.473e+3, -1.109e-5, -4.019e-3
1.473e+3, -8.834e-6, -4.024e-3
1.474e+3, 9.573e-5, -3.976e-3
1.474e+3, 2.078e-5, -3.965e-3
1.475e+3, 1.489e-5, -3.958e-3
1.475e+3, 1.252e-5, -3.952e-3
1.476e+3, -1.001e-4, -4.002e-3
1.476e+3, -3.290e-5, -4.018e-3
1.477e+3, -2.023e-5, -4.028e-3
1.477e+3, -1.450e-5, -4.036e-3
1.478e+3, -1.109e-5, -4.041e-3
1.478e+3, -8.837e-6, -4.046e-3
1.479e+3, 9.582e-5, -3.998e-3
1.479e+3, 2.080e-5, -3.987e-3
1.480e+3, 1.490e-5, -3.980e-3
1.480e+3, 1.252e-5, -3.973e-3
1.481e+3, -1.001e-4, -4.024e-3
1.481e+3, -3.294e-5, -4.040e-3
1.482e+3, -2.024e-5, -4.050e-3
1.482e+3, -1.451e-5, -4.057e-3
1.483e+3, -1.109e-5, -4.063e-3
1.483e+3, -8.838e-6, -4.067e-3
1.484e+3, 9.590e-5, -4.019e-3
1.484e+3, 2.082e-5, -4.009e-3
1.485e+3, 1.491e-5, -4.002e-3
1.485e+3, 1.253e-5, -3.995e-3
1.486e+3, -1.001e-4, -4.045e-3
1.486e+3, -3.298e-5, -4.062e-3
1.487e+3, -2.027e-5, -4.072e-3
1.487e+3, -1.451e-5, -4.079e-3
1.488e+3, -1.109e-5, -4.085e-3
1.488e+3, -8.835e-6, -4.089e-3
1.489e+3, 9.596e-5, -4.041e-3
1.489e+3, 2.084e-5, -4.031e-3
1.490e+3, 1.492e-5, -4.023e-3
1.490e+3, 1.254e-5, -4.017e-3
1.491e+3, -1.001e-4, -4.067e-3
1.491e+3, -3.302e-5, -4.084e-3
1.492e+3, -2.028e-5, -4.094e-3
1.492e+3, -1.452e-5, -4.101e-3
1.493e+3, -1.110e-5, -4.107e-3
1.493e+3, -8.835e-6, -4.111e-3
1.494e+3, 9.604e-5, -4.063e-3
1.494e+3, 2.085e-5, -4.053e-3
1.495e+3, 1.493e-5, -4.045e-3
1.495e+3, 1.255e-5, -4.039e-3
1.496e+3, -1.001e-4, -4.089e-3
1.496e+3, -3.305e-5, -4.105e-3
1.497e+3, -2.030e-5, -4.116e-3
1.497e+3, -1.452e-5, -4.123e-3
1.498e+3, -1.110e-5, -4.128e-3
1.498e+3, -8.839e-6, -4.133e-3
1.499e+3, 9.613e-5, -4.085e-3
1.499e+3, 2.087e-5, -4.074e-3
1.500e+3, 1.494e-5, -4.067e-3
1.500e+3, 1.255e-5, -4.061e-3
1.501e+3, -1.001e-4, -4.111e-3
1.501e+3, -3.310e-5, -4.127e-3
1.502e+3, -2.032e-5, -4.137e-3
1.502e+3, -1.453e-5, -4.145e-3
1.503e+3, -1.110e-5, -4.150e-3
1.503e+3, -8.833e-6, -4.155e-3
1.504e+3, 9.619e-5, -4.106e-3
1.504e+3, 2.089e-5, -4.096e-3
1.505e+3, 1.495e-5, -4.089e-3
1.505e+3, 1.256e-5, -4.082e-3
1.506e+3, -1.001e-4, -4.132e-3
1.506e+3, -3.312e-5, -4.149e-3
1.507e+3, -2.033e-5, -4.159e-3
1.507e+3, -1.454e-5, -4.166e-3
1.508e+3, -1.110e-5, -4.172e-3
1.508e+3, -8.836e-6, -4.176e-3
1.509e+3, 9.628e-5, -4.128e-3
1.509e+3, 2.091e-5, -4.118e-3
1.510e+3, 1.496e-5, -4.110e-3
1.510e+3, 1.257e-5, -4.104e-3
1.511e+3, -1.001e-4, -4.154e-3
1.511e+3, -3.317e-5, -4.171e-3
1.512e+3, -2.035e-5, -4.181e-3
1.512e+3, -1.454e-5, -4.188e-3
1.513e+3, -1.110e-5, -4.194e-3
1.513e+3, -8.835e-6, -4.198e-3
1.514e+3, 9.635e-5, -4.150e-3
1.514e+3, 2.093e-5, -4.139e-3
1.515e+3, 1.497e-5, -4.132e-3
1.515e+3, 1.258e-5, -4.126e-3
1.516e+3, -1.001e-4, -4.176e-3
1.516e+3, -3.320e-5, -4.192e-3
1.517e+3, -2.037e-5, -4.202e-3
1.517e+3, -1.456e-5, -4.210e-3
1.518e+3, -1.110e-5, -4.215e-3
1.518e+3, -8.833e-6, -4.220e-3
1.519e+3, 9.642e-5, -4.172e-3
1.519e+3, 2.095e-5, -4.161e-3
1.520e+3, 1.498e-5, -4.154e-3
1.520e+3, 1.259e-5, -4.147e-3
1.521e+3, -1.001e-4, -4.197e-3
1.521e+3, -3.323e-5, -4.214e-3
1.522e+3, -2.038e-5, -4.224e-3
1.522e+3, -1.456e-5, -4.231e-3
1.523e+3, -1.111e-5, -4.237e-3
1.523e+3, -8.835e-6, -4.241e-3
1.524e+3, 9.649e-5, -4.193e-3
1.524e+3, 2.096e-5, -4.183e-3
1.525e+3, 1.499e-5, -4.175e-3
1.525e+3, 1.260e-5, -4.169e-3
1.526e+3, -1.001e-4, -4.219e-3
1.526e+3, -3.327e-5, -4.236e-3
1.527e+3, -2.039e-5, -4.246e-3
1.527e+3, -1.456e-5, -4.253e-3
1.528e+3, -1.111e-5, -4.259e-3
1.528e+3, -8.835e-6, -4.263e-3
1.529e+3, 9.657e-5, -4.215e-3
1.529e+3, 2.098e-5, -4.204e-3
1.530e+3, 1.500e-5, -4.197e-3
1.530e+3, 1.260e-5, -4.190e-3
1.531e+3, -1.001e-4, -4.241e-3
1.531e+3, -3.331e-5, -4.257e-3
1.532e+3, -2.041e-5, -4.267e-3
1.532e+3, -1.458e-5, -4.275e-3
1.533e+3, -1.111e-5, -4.280e-3
1.533e+3, -8.833e-6, -4.285e-3
1.534e+3, 9.663e-5, -4.236e-3
1.534e+3, 2.100e-5, -4.226e-3
1.535e+3, 1.501e-5, -4.218e-3
1.535e+3, 1.261e-5, -4.212e-3
1.536e+3, -1.001e-4, -4.262e-3
1.536e+3, -3.333e-5, -4.279e-3
1.537e+3, -2.042e-5, -4.289e-3
1.537e+3, -1.459e-5, -4.296e-3
1.538e+3, -1.112e-5, -4.302e-3
1.538e+3, -8.832e-6, -4.306e-3
1.539e+3, 9.670e-5, -4.258e-3
1.539e+3, 2.102e-5, -4.247e-3
1.540e+3, 1.502e-5, -4.240e-3
1.540e+3, 1.262e-5, -4.234e-3
1.541e+3, -1.001e-4, -4.284e-3
1.541e+3, -3.338e-5, -4.300e-3
1.542e+3, -2.044e-5, -4.311e-3
1.542e+3, -1.459e-5, -4.318e-3
1.543e+3, -1.112e-5, -4.323e-3
1.543e+3, -8.836e-6, -4.328e-3
1.544e+3, 9.677e-5, -4.279e-3
1.544e+3, 2.104e-5, -4.269e-3
1.545e+3, 1.503e-5, -4.261e-3
1.545e+3, 1.263e-5, -4.255e-3
1.546e+3, -1.001e-4, -4.305e-3
1.546e+3, -3.342e-5, -4.322e-3
1.547e+3, -2.046e-5, -4.332e-3
1.547e+3, -1.459e-5, -4.339e-3
1.548e+3, -1.112e-5, -4.345e-3
1.548e+3, -8.832e-6, -4.349e-3
1.549e+3, 9.682e-5, -4.301e-3
1.549e+3, 2.106e-5, -4.290e-3
1.550e+3, 1.504e-5, -4.283e-3
1.550e+3, 1.264e-5, -4.277e-3
1.551e+3, -1.001e-4, -4.327e-3
1.551e+3, -3.344e-5, -4.343e-3
1.552e+3, -2.047e-5, -4.354e-3
1.552e+3, -1.461e-5, -4.361e-3
1.553e+3, -1.112e-5, -4.366e-3
1.553e+3, -8.833e-6, -4.371e-3
1.554e+3, 9.690e-5, -4.322e-3
1.554e+3, 2.108e-5, -4.312e-3
1.555e+3, 1.506e-5, -4.304e-3
1.555e+3, 1.265e-5, -4.298e-3
1.556e+3, -1.001e-4, -4.348e-3
1.556e+3, -3.349e-5, -4.365e-3
1.557e+3, -2.048e-5, -4.375e-3
1.557e+3, -1.460e-5, -4.382e-3
1.558e+3, -1.112e-5, -4.388e-3
1.558e+3, -8.836e-6, -4.392e-3
1.559e+3, 9.697e-5, -4.344e-3
1.559e+3, 2.109e-5, -4.333e-3
1.560e+3, 1.506e-5, -4.326e-3
1.560e+3, 1.265e-5, -4.319e-3
1.561e+3, -1.001e-4, -4.370e-3
1.561e+3, -3.352e-5, -4.386e-3
1.562e+3, -2.051e-5, -4.397e-3
1.562e+3, -1.461e-5, -4.404e-3
1.563e+3, -1.112e-5, -4.409e-3
1.563e+3, -8.835e-6, -4.414e-3
1.564e+3, 9.702e-5, -4.365e-3
1.564e+3, 2.111e-5, -4.355e-3
1.565e+3, 1.508e-5, -4.347e-3
1.565e+3, 1.266e-5, -4.341e-3
1.566e+3, -1.001e-4, -4.391e-3
1.566e+3, -3.355e-5, -4.408e-3
1.567e+3, -2.052e-5, -4.418e-3
1.567e+3, -1.463e-5, -4.425e-3
1.568e+3, -1.113e-5, -4.431e-3
1.568e+3, -8.833e-6, -4.435e-3
1.569e+3, 9.709e-5, -4.387e-3
1.569e+3, 2.113e-5, -4.376e-3
1.570e+3, 1.508e-5, -4.369e-3
1.570e+3, 1.267e-5, -4.362e-3
1.571e+3, -1.001e-4, -4.412e-3
1.571e+3, -3.359e-5, -4.429e-3
1.572e+3, -2.053e-5, -4.439e-3
1.572e+3, -1.462e-5, -4.447e-3
1.573e+3, -1.113e-5, -4.452e-3
1.573e+3, -8.836e-6, -4.457e-3
1.574e+3, 9.716e-5, -4.408e-3
1.574e+3, 2.115e-5, -4.398e-3
1.575e+3, 1.509e-5, -4.390e-3
1.575e+3, 1.267e-5, -4.384e-3
1.576e+3, -1.001e-4, -4.434e-3
1.576e+3, -3.363e-5, -4.451e-3
1.577e+3, -2.055e-5, -4.461e-3
1.577e+3, -1.463e-5, -4.468e-3
1.578e+3, -1.113e-5, -4.474e-3
1.578e+3, -8.831e-6, -4.478e-3
1.579e+3, 9.721e-5, -4.430e-3
1.579e+3, 2.117e-5, -4.419e-3
1.580e+3, 1.511e-5, -4.411e-3
1.580e+3, 1.268e-5, -4.405e-3
1.581e+3, -1.001e-4, -4.455e-3
1.581e+3, -3.365e-5, -4.472e-3
1.582e+3, -2.056e-5, -4.482e-3
1.582e+3, -1.464e-5, -4.490e-3
1.583e+3, -1.113e-5, -4.495e-3
1.583e+3, -8.832e-6, -4.500e-3
1.584e+3, 9.728e-5, -4.451e-3
1.584e+3, 2.118e-5, -4.440e-3
1.585e+3, 1.511e-5, -4.433e-3
1.585e+3, 1.269e-5, -4.426e-3
1.586e+3, -1.001e-4, -4.476e-3
1.586e+3, -3.369e-5, -4.493e-3
1.587e+3, -2.058e-5, -4.504e-3
1.587e+3, -1.464e-5, -4.511e-3
1.588e+3, -1.113e-5, -4.517e-3
1.588e+3, -8.834e-6, -4.521e-3
1.589e+3, 9.734e-5, -4.472e-3
1.589e+3, 2.120e-5, -4.462e-3
1.590e+3, 1.512e-5, -4.454e-3
1.590e+3, 1.270e-5, -4.448e-3
1.591e+3, -1.001e-4, -4.498e-3
1.591e+3, -3.373e-5, -4.515e-3
1.592e+3, -2.060e-5, -4.525e-3
1.592e+3, -1.465e-5, -4.532e-3
1.593e+3, -1.113e-5, -4.538e-3
1.593e+3, -8.830e-6, -4.542e-3
1.594e+3, 9.738e-5, -4.494e-3
1.594e+3, 2.122e-5, -4.483e-3
1.595e+3, 1.514e-5, -4.475e-3
1.595e+3, 1.271e-5, -4.469e-3
1.596e+3, -1.001e-4, -4.519e-3
1.596e+3, -3.375e-5, -4.536e-3
1.597e+3, -2.061e-5, -4.546e-3
1.597e+3, -1.466e-5, -4.554e-3
1.598e+3, -1.114e-5, -4.559e-3
1.598e+3, -8.831e-6, -4.564e-3
1.599e+3, 9.744e-5, -4.515e-3
1.599e+3, 2.124e-5, -4.504e-3
1.600e+3, 1.514e-5, -4.497e-3
1.600e+3, 1.271e-5, -4.490e-3
1.601e+3, -1.001e-4, -4.540e-3
1.601e+3, -3.379e-5, -4.557e-3
1.602e+3, -2.062e-5, -4.568e-3
1.602e+3, -1.466e-5, -4.575e-3
1.603e+3, -1.114e-5, -4.581e-3
1.603e+3, -8.834e-6, -4.585e-3
1.604e+3, 9.750e-5, -4.536e-3
1.604e+3, 2.126e-5, -4.526e-3
1.605e+3, 1.515e-5, -4.518e-3
1.605e+3, 1.272e-5, -4.512e-3
1.606e+3, -1.001e-4, -4.562e-3
1.606e+3, -3.383e-5, -4.579e-3
1.607e+3, -2.064e-5, -4.589e-3
1.607e+3, -1.467e-5, -4.596e-3
1.608e+3, -1.114e-5, -4.602e-3
1.608e+3, -8.828e-6, -4.606e-3
1.609e+3, 9.756e-5, -4.557e-3
1.609e+3, 2.128e-5, -4.547e-3
1.610e+3, 1.517e-5, -4.539e-3
1.610e+3, 1.273e-5, -4.533e-3
1.611e+3, -1.001e-4, -4.583e-3
1.611e+3, -3.385e-5, -4.600e-3
1.612e+3, -2.065e-5, -4.610e-3
1.612e+3, -1.468e-5, -4.618e-3
1.613e+3, -1.115e-5, -4.623e-3
1.613e+3, -8.832e-6, -4.628e-3
1.614e+3, 9.761e-5, -4.579e-3
1.614e+3, 2.129e-5, -4.568e-3
1.615e+3, 1.517e-5, -4.561e-3
1.615e+3, 1.273e-5, -4.554e-3
1.616e+3, -1.001e-4, -4.604e-3
1.616e+3, -3.389e-5, -4.621e-3
1.617e+3, -2.066e-5, -4.632e-3
1.617e+3, -1.468e-5, -4.639e-3
1.618e+3, -1.114e-5, -4.644e-3
1.618e+3, -8.832e-6, -4.649e-3
1.619e+3, 9.766e-5, -4.600e-3
1.619e+3, 2.131e-5, -4.589e-3
1.620e+3, 1.518e-5, -4.582e-3
1.620e+3, 1.274e-5, -4.575e-3
1.621e+3, -1.001e-4, -4.625e-3
1.621e+3, -3.393e-5, -4.642e-3
1.622e+3, -2.069e-5, -4.653e-3
1.622e+3, -1.469e-5, -4.660e-3
1.623e+3, -1.114e-5, -4.666e-3
1.623e+3, -8.828e-6, -4.670e-3
1.624e+3, 9.771e-5, -4.621e-3
1.624e+3, 2.133e-5, -4.611e-3
1.625e+3, 1.519e-5, -4.603e-3
1.625e+3, 1.275e-5, -4.597e-3
1.626e+3, -1.001e-4, -4.647e-3
1.626e+3, -3.395e-5, -4.664e-3
1.627e+3, -2.069e-5, -4.674e-3
